id,order_no,customer_name,total_amount,status,order_date
2904,"20250428008","赵老板",224,"completed","2001-04-27"
2905,"20250429006","赵老板",2160,"completed","2001-04-28"
2906,"20250501001","赵老板",205,"completed","2001-04-30"
2907,"20250501008","赵老板",1276,"completed","2001-04-30"
2908,"20250504004","赵老板",320,"completed","2001-05-03"
2909,"20250506004","赵老板",1610,"completed","2001-05-05"
2910,"20250514005","赵老板",593.6,"completed","2001-05-13"
2911,"20250516001","赵老板",612,"completed","2001-05-15"
2912,"20250516010","赵老板",460,"completed","2001-05-15"
2913,"20250518011","赵老板",312,"completed","2001-05-17"
2914,"20250525001","赵老板",80,"completed","2001-05-24"
2915,"20250525006","赵老板",80,"completed","2001-05-24"
2916,"20250529007","赵老板",568,"completed","2001-05-28"
2917,"20250601004","赵老板",517,"completed","2001-05-31"
2918,"20250605001","赵老板",540,"completed","2001-06-04"
2919,"20250609003","赵老板",40,"completed","2001-06-08"
2920,"20250627006","赵老板",908,"completed","2001-06-26"
2921,"20250711002","赵老板",2416,"completed","2001-07-10"
2922,"20250805004","赵老板",624,"completed","2001-08-04"
2923,"20250810008","赵老板",786,"completed","2001-08-09"
2924,"20250823002","赵老板",1710,"completed","2001-08-22"
2925,"20250901007","赵老板",1217,"completed","2001-08-31"
2926,"20250907008","赵老板",2053,"completed","2001-09-06"
2927,"20250918003","赵老板",2037,"completed","2001-09-17"
2928,"20250905009","郑文湘",625,"completed","2001-09-04"
2929,"20250112005","郭波",960,"completed","2001-01-11"
2930,"20250118006","郭波",789,"completed","2001-01-17"
2931,"20250122004","郭波",1285,"completed","2001-01-21"
2932,"20250205002","郭波",1243,"completed","2001-02-04"
2933,"20250308004","郭波",501,"completed","2001-03-07"
2934,"20250322004","郭波",1547.5,"completed","2001-03-21"
2935,"20250327003","郭波",102,"completed","2001-03-26"
2936,"20250330002","郭波",228,"completed","2001-03-29"
2937,"20250402005","郭波",228,"completed","2001-04-01"
2938,"20250405003","郭波",549,"completed","2001-04-04"
2939,"20250408008","郭波",685,"completed","2001-04-07"
2940,"20250416006","郭波",1246,"completed","2001-04-15"
2941,"20250419007","郭波",279.5,"completed","2001-04-18"
2942,"20250420003","郭波",279.5,"completed","2001-04-19"
2943,"20250422006","郭波",1802.5,"completed","2001-04-21"
2944,"20250426008","郭波",228,"completed","2001-04-25"
2945,"20250428006","郭波",1652,"completed","2001-04-27"
2946,"20250501011","郭波",697,"completed","2001-04-30"
2947,"20250507003","郭波",470,"completed","2001-05-06"
2948,"20250510007","郭波",1307.5,"completed","2001-05-09"
2949,"20250514006","郭波",418,"completed","2001-05-13"
2950,"20250516008","郭波",1252,"completed","2001-05-15"
2951,"20250525011","郭波",1597.5,"completed","2001-05-24"
2952,"20250601001","郭波",522,"completed","2001-05-31"
2953,"20250605002","郭波",228,"completed","2001-06-04"
2954,"20250609002","郭波",852,"completed","2001-06-08"
2955,"20250615010","郭波",1391,"completed","2001-06-14"
2956,"20250620006","郭波",695.5,"completed","2001-06-19"
2957,"20250622004","郭波",228,"completed","2001-06-21"
2958,"20250629007","郭波",1900,"completed","2001-06-28"
2959,"20250708003","郭波",380,"completed","2001-07-07"
2960,"20250708013","郭波",1333,"completed","2001-07-07"
2961,"20250711005","郭波",944,"completed","2001-07-10"
2962,"20250712011","郭波",374,"completed","2001-07-11"
2963,"20250713009","郭波",412,"completed","2001-07-12"
2964,"20250716001","郭波",330,"completed","2001-07-15"
2965,"20250719007","郭波",915,"completed","2001-07-18"
2966,"20250722005","郭波",140,"completed","2001-07-21"
2967,"20250724004","郭波",540,"completed","2001-07-23"
2968,"20250725003","郭波",140,"completed","2001-07-24"
2969,"20250727004","郭波",377,"completed","2001-07-26"
2970,"20250729003","郭波",460,"completed","2001-07-28"
2971,"20250729009","郭波",1039,"completed","2001-07-28"
2972,"20250731005","郭波",614,"completed","2001-07-30"
2973,"20250807006","郭波",1208,"completed","2001-08-06"
2974,"20250809004","郭波",747,"completed","2001-08-08"
2975,"20250812002","郭波",740,"completed","2001-08-11"
2976,"20250814002","郭波",691,"completed","2001-08-13"
2977,"20250817007","郭波",1149,"completed","2001-08-16"
2978,"20250820002","郭波",160,"completed","2001-08-19"
2979,"20250824002","郭波",1127,"completed","2001-08-23"
2980,"20250827003","郭波",320,"completed","2001-08-26"
2981,"20250830006","郭波",919,"completed","2001-08-29"
2982,"20250831006","郭波",909,"completed","2001-08-30"
2983,"20250902002","郭波",140,"completed","2001-09-01"
2984,"20250904009","郭波",1003,"completed","2001-09-03"
2985,"20250907009","郭波",1086.5,"completed","2001-09-06"
2986,"20250910001","郭波",657,"completed","2001-09-09"
2987,"20250912006","郭波",611.5,"completed","2001-09-11"
2988,"20250914002","郭波",160,"completed","2001-09-13"
2989,"20250918001","郭波",160,"completed","2001-09-17"
2990,"20250920004","郭波",225,"completed","2001-09-19"
2991,"20250924004","郭波",634,"completed","2001-09-23"
2992,"20250103001","钟老板",508,"completed","2001-01-02"
2993,"20250228001","钟老板",630.5,"completed","2001-02-27"
2994,"20250315004","钟老板",446,"completed","2001-03-14"
2995,"20250329001","钟老板",1447,"completed","2001-03-28"
2996,"20250414007","钟老板",518,"completed","2001-04-13"
2997,"20250421003","钟老板",305,"completed","2001-04-20"
2998,"20250428009","钟老板",836.1,"completed","2001-04-27"
2999,"20250504003","钟老板",576.5,"completed","2001-05-03"
3000,"20250514002","钟老板",321,"completed","2001-05-13"
3001,"20250519001","钟老板",772,"completed","2001-05-18"
3002,"20250523001","钟老板",597,"completed","2001-05-22"
3003,"20250528002","钟老板",650,"completed","2001-05-27"
3004,"20250601006","钟老板",602,"completed","2001-05-31"
3005,"20250607001","钟老板",461.5,"completed","2001-06-06"
3006,"20250615009","钟老板",595,"completed","2001-06-14"
3007,"20250623007","钟老板",775.2,"completed","2001-06-22"
3008,"20250713003","钟老板",472.5,"completed","2001-07-12"
3009,"20250720001","钟老板",597,"completed","2001-07-19"
3010,"20250726001","钟老板",866,"completed","2001-07-25"
3011,"20250802001","钟老板",369,"completed","2001-08-01"
3012,"20250814001","钟老板",333,"completed","2001-08-13"
3013,"20250823007","钟老板",574.5,"completed","2001-08-22"
3014,"20250830004","钟老板",439.5,"completed","2001-08-29"
3015,"20250907012","钟老板",518.6,"completed","2001-09-06"
3016,"20250913001","钟老板",382,"completed","2001-09-12"
3017,"20250919001","钟老板",277,"completed","2001-09-18"
3018,"20250922001","钟老板",338.5,"completed","2001-09-21"
3019,"20250104004","阿龙渔具",118,"completed","2001-01-03"
3020,"20250218001","阿龙渔具",115,"completed","2001-02-17"
3021,"20250313001","阿龙渔具",285,"completed","2001-03-12"
3022,"20250331003","阿龙渔具",85,"completed","2001-03-30"
3023,"20250407002","阿龙渔具",86,"completed","2001-04-06"
3024,"20250409001","阿龙渔具",200,"completed","2001-04-08"
3025,"20250428007","阿龙渔具",369,"completed","2001-04-27"
3026,"20250430004","阿龙渔具",78.5,"completed","2001-04-29"
3027,"20250502004","阿龙渔具",632,"completed","2001-05-01"
3028,"20250510003","阿龙渔具",112.5,"completed","2001-05-09"
3029,"20250515001","阿龙渔具",288.5,"completed","2001-05-14"
3030,"20250519006","阿龙渔具",367,"completed","2001-05-18"
3031,"20250527001","阿龙渔具",97.5,"completed","2001-05-26"
3032,"20250602003","阿龙渔具",96,"completed","2001-06-01"
3033,"20250603006","阿龙渔具",138,"completed","2001-06-02"
3034,"20250607005","阿龙渔具",208,"completed","2001-06-06"
3035,"20250611001","阿龙渔具",285,"completed","2001-06-10"
3036,"20250621006","阿龙渔具",143,"completed","2001-06-20"
3037,"20250626006","阿龙渔具",227,"completed","2001-06-25"
3038,"20250629003","阿龙渔具",210,"completed","2001-06-28"
3039,"20250630006","阿龙渔具",86,"completed","2001-06-29"
3040,"20250701005","阿龙渔具",232,"completed","2001-06-30"
3041,"20250703003","阿龙渔具",248,"completed","2001-07-02"
3042,"20250708014","阿龙渔具",503,"completed","2001-07-07"
3043,"20250712002","阿龙渔具",369,"completed","2001-07-11"
3044,"20250715008","阿龙渔具",143,"completed","2001-07-14"
3045,"20250723001","阿龙渔具",98,"completed","2001-07-22"
3046,"20250726007","阿龙渔具",122,"completed","2001-07-25"
3047,"20250727008","阿龙渔具",216.5,"completed","2001-07-26"
3048,"20250802007","阿龙渔具",301.5,"completed","2001-08-01"
3049,"20250805001","阿龙渔具",345,"completed","2001-08-04"
3050,"20250805012","阿龙渔具",144,"completed","2001-08-04"
3051,"20250808003","阿龙渔具",217,"completed","2001-08-07"
3052,"20250811004","阿龙渔具",98,"completed","2001-08-10"
3053,"20250817001","阿龙渔具",271,"completed","2001-08-16"
3054,"20250822006","阿龙渔具",284,"completed","2001-08-21"
3055,"20250825002","阿龙渔具",170,"completed","2001-08-24"
3056,"20250828004","阿龙渔具",150.5,"completed","2001-08-27"
3057,"20250903005","阿龙渔具",121.5,"completed","2001-09-02"
3058,"20250904004","阿龙渔具",247,"completed","2001-09-03"
3059,"20250905006","阿龙渔具",252.5,"completed","2001-09-04"
3060,"20250908001","阿龙渔具",191,"completed","2001-09-07"
3061,"20250914012","阿龙渔具",141,"completed","2001-09-13"
3062,"20250918005","阿龙渔具",174,"completed","2001-09-17"
3063,"20250124001","陆健",226,"completed","2001-01-23"
3064,"20250301005","陆健",981.8,"completed","2001-02-28"
3065,"20250323002","陆健",225,"completed","2001-03-22"
3066,"20250409002","陆健",40,"completed","2001-04-08"
3067,"20250416001","陆健",208,"completed","2001-04-15"
3068,"20250420001","陆健",555,"completed","2001-04-19"
3069,"20250502006","陆健",648,"completed","2001-05-01"
3070,"20250525004","陆健",1705.4,"completed","2001-05-24"
3071,"20250628003","陆健",286,"completed","2001-06-27"
3072,"20250708006","陆健",184,"completed","2001-07-07"
3073,"20250712013","陆健",468.70000000000005,"completed","2001-07-11"
3074,"20250730002","陆健",428.8,"completed","2001-07-29"
3075,"20250808008","陆健",495.8,"completed","2001-08-07"
3076,"20250813003","陆健",60,"completed","2001-08-12"
3077,"20250818002","陆健",473,"completed","2001-08-17"
3078,"20250907011","陆健",106.5,"completed","2001-09-06"
3079,"20250913006","陆健",154.5,"completed","2001-09-12"
3080,"20250922008","陆健",783.1,"completed","2001-09-21"
3081,"20250327002","陈",966,"completed","2001-03-26"
3082,"20250524001","陈",1039.9,"completed","2001-05-23"
3083,"20250630004","陈",415.2,"completed","2001-06-29"
3084,"20250227001","陈小丽",1248.4,"completed","2001-02-26"
3085,"20250326005","陈小丽",1145.5,"completed","2001-03-25"
3086,"20250408006","陈小丽",525.5,"completed","2001-04-07"
3087,"20250419006","陈小丽",1171.9,"completed","2001-04-18"
3088,"20250514003","陈小丽",638,"completed","2001-05-13"
3089,"20250515007","陈小丽",605.5,"completed","2001-05-14"
3090,"20250524005","陈小丽",339.5,"completed","2001-05-23"
3091,"20250608008","陈小丽",446.5,"completed","2001-06-07"
3092,"20250622001","陈小丽",330,"completed","2001-06-21"
3093,"20250716004","陈小丽",316,"completed","2001-07-15"
3094,"20250803007","陈小丽",99,"completed","2001-08-02"
3095,"20250816001","陈小丽",268,"completed","2001-08-15"
3096,"20250824006","陈小丽",246.5,"completed","2001-08-23"
3097,"20250907004","陈小丽",300,"completed","2001-09-06"
3098,"20250115003","陈老板",704.4,"completed","2001-01-14"
3099,"20250121003","陈老板",263.1,"completed","2001-01-20"
3100,"20250125002","陈老板",467,"completed","2001-01-24"
3101,"20250131001","陈老板",2015.5,"completed","2001-01-30"
3102,"20250131002","陈老板",578.5,"completed","2001-01-30"
3103,"20250406002","陈老板",247.9,"completed","2001-04-05"
3104,"20250419010","陈老板",375,"completed","2001-04-18"
3105,"20250502005","陈老板",441.4,"completed","2001-05-01"
3106,"20250518002","陈老板",317,"completed","2001-05-17"
3107,"20250529002","陈老板",994.5,"completed","2001-05-28"
3108,"20250609007","陈老板",287,"completed","2001-06-08"
3109,"20250825001","陈老板",199,"completed","2001-08-24"
3110,"20250712007","陈苹",206.5,"completed","2001-07-11"
3111,"20250715003","陈苹",386.5,"completed","2001-07-14"
3112,"20250717007","陈苹",317.8,"completed","2001-07-16"
3113,"20250728002","陈苹",378,"completed","2001-07-27"
3114,"20250803006","陈苹",206,"completed","2001-08-02"
3115,"20250812009","陈苹",299.5,"completed","2001-08-11"
3116,"20250817003","陈苹",401.3,"completed","2001-08-16"
3117,"20250822001","陈苹",498.9,"completed","2001-08-21"
3118,"20250905002","陈苹",425,"completed","2001-09-04"
3119,"20250912001","陈苹",202,"completed","2001-09-11"
3120,"20250113003","黄海",423,"completed","2001-01-12"
3121,"20250821007","黄海",118,"completed","2001-08-20"
3122,"20250105002","黄老板",441,"completed","2001-01-04"
3123,"20250502009","黄老板",780,"completed","2001-05-01"
3124,"20250512001","黄老板",138,"completed","2001-05-11"
3125,"20250522004","黄老板",197,"completed","2001-05-21"
3126,"20250523006","黄老板",470,"completed","2001-05-22"
3127,"20250612007","黄老板",264,"completed","2001-06-11"
3128,"20250616004","黄老板",980,"completed","2001-06-15"
3129,"20250629005","黄老板",300,"completed","2001-06-28"
3130,"20250708008","黄老板",210,"completed","2001-07-07"
3131,"20250724001","黄老板",282.5,"completed","2001-07-23"
3132,"20250730001","黄老板",404,"completed","2001-07-29"
3133,"20250803002","黄老板",364,"completed","2001-08-02"
3134,"20250813005","黄老板",153,"completed","2001-08-12"
3135,"20250821006","黄老板",740,"completed","2001-08-20"
3136,"20250825005","黄老板",238,"completed","2001-08-24"
3137,"20250908008","黄老板",545.5,"completed","2001-09-07"
3138,"20250406001","黎红飞",425.5,"completed","2001-04-05"
3139,"20250719001","黎红飞",1600,"completed","2001-07-18"
3140,"20250816005","黎红飞",834,"completed","2001-08-15"
3141,"20250906009","黎红飞",1002.5,"completed","2001-09-05"
3142,"20250123002","黎细莲",266,"completed","2001-01-22"
3143,"20250224001","黎细莲",170,"completed","2001-02-23"
3144,"20250326004","黎细莲",294.5,"completed","2001-03-25"
3145,"20250401004","黎细莲",63,"completed","2001-03-31"
3146,"20250404007","黎细莲",77.5,"completed","2001-04-03"
3147,"20250428005","黎细莲",650.5,"completed","2001-04-27"
3148,"20250501005","黎细莲",294,"completed","2001-04-30"
3149,"20250504008","黎细莲",358,"completed","2001-05-03"
3150,"20250702001","黎细莲",678,"completed","2001-07-01"
3151,"20250704001","黎细莲",170,"completed","2001-07-03"
3152,"20250709004","黎细莲",332,"completed","2001-07-08"
3153,"20250718001","黎细莲",227,"completed","2001-07-17"
3154,"20250807007","黎细莲",470,"completed","2001-08-06"
3155,"20250831005","黎细莲",512.5,"completed","2001-08-30"
3156,"20250902001","黎细莲",271,"completed","2001-09-01"
3157,"20250104005","黎老板",72,"completed","2001-01-03"
3158,"20250224002","黎老板",326,"completed","2001-02-23"
3159,"20250318005","黎老板",135.3,"completed","2001-03-17"
3160,"20250404003","黎老板",145,"completed","2001-04-03"
3161,"20250412001","黎老板",438.2,"completed","2001-04-11"
3162,"20250503001","黎老板",375.8,"completed","2001-05-02"
3163,"20250517001","黎老板",239,"completed","2001-05-16"
3164,"20250619003","黎老板",500,"completed","2001-06-18"
